length,hla,hla_site,cdr_pos,pvalue,adj_p_value
18,DQB1,224,113.0,9.12185020299623e-05,0.0003008936143209507
18,DQB1,224,114.0,0.23288629336563446,0.3413411265344369
18,DQB1,224,115.0,0.529238980085608,0.6400398482955697
18,DQB1,224,116.0,0.9180193912663392,0.9487509210208354
18,DQB1,23,107.0,0.3691013502200583,0.4879781529507343
18,DQB1,23,108.0,0.8374473427633102,0.8912553659326848
18,DQB1,23,109.0,0.46155298702723035,0.5789131687646394
18,DQB1,23,110.0,0.33970114631953846,0.45746683760935525
18,DQB1,23,111.0,0.2468545892433967,0.3569506854373298
18,DQB1,23,111.1,0.02022561354242094,0.04307335218558687
18,DQB1,23,112.2,0.5536605136631318,0.6600052163217172
18,DQB1,23,112.1,0.7683486811480785,0.8377483321093734
18,DQB1,23,112.0,0.07152247670546519,0.1301767949966852
18,DQB1,23,113.0,0.4425942703007549,0.5609442439531904
18,DQB1,23,114.0,0.6347074409740754,0.7290434675546379
18,DQB1,23,115.0,0.03150725524165761,0.06369120091659998
18,DQB1,23,116.0,0.9999994914088448,0.9999999999809877
18,DQB1,26,107.0,5.531307503533761e-06,2.1156264009946536e-05
18,DQB1,26,108.0,8.378825107820472e-06,3.147708569361898e-05
18,DQB1,26,109.0,2.9966645129946806e-14,2.0614092180748592e-13
18,DQB1,26,110.0,1.7277406835185727e-07,7.658688216838096e-07
18,DQB1,26,111.0,1.9422921912111506e-28,2.585392281277719e-27
18,DQB1,26,111.1,1.039267424440578e-18,9.042470469992035e-18
18,DQB1,26,112.2,1.2257335682344898e-16,9.499008959947952e-16
18,DQB1,26,112.1,2.6266893508154003e-26,3.170691738029335e-25
18,DQB1,26,112.0,1.4134481072175621e-14,9.879243418735895e-14
18,DQB1,26,113.0,1.4689452716027248e-12,9.190391930575324e-12
18,DQB1,26,114.0,0.06995719604872515,0.1278205326546093
18,DQB1,26,115.0,0.8022238022838231,0.8633326302390031
18,DQB1,26,116.0,0.43056398540613106,0.549094233883311
18,DQB1,28,107.0,0.11790045082148715,0.19801703399364792
18,DQB1,28,108.0,0.000623862885380565,0.0018041125167845692
18,DQB1,28,109.0,7.380163349345648e-05,0.00024721816870598744
18,DQB1,28,110.0,1.7759370701191983e-09,9.078459958444196e-09
18,DQB1,28,111.0,1.6206737547444454e-15,1.1922886402741021e-14
18,DQB1,28,111.1,3.16936494639938e-10,1.701319988568145e-09
18,DQB1,28,112.2,0.0013054262969974292,0.003554106971010298
18,DQB1,28,112.1,1.1314267044513218e-06,4.636885552517479e-06
18,DQB1,28,112.0,0.004653290127696439,0.011461467859395528
18,DQB1,28,113.0,0.0004000960030579837,0.0011929232282957432
18,DQB1,28,114.0,0.8114556112498593,0.8702757566085799
18,DQB1,28,115.0,0.09325323787452457,0.16250923920587065
18,DQB1,28,116.0,0.08627682360013973,0.1522275050981566
18,DQB1,3,107.0,0.3339716691987809,0.4515815253284049
18,DQB1,3,108.0,0.8061298617800369,0.8661978536405364
18,DQB1,3,109.0,0.0002701387474667079,0.0008268584381918789
18,DQB1,3,110.0,0.16237664626698298,0.2571078922988432
18,DQB1,3,111.0,0.24019986448586375,0.3498336674460852
18,DQB1,3,111.1,0.010714267619201382,0.024495281131704457
18,DQB1,3,112.2,0.025495740301243287,0.05283482035053838
18,DQB1,3,112.1,0.8541410773707074,0.9031566120976131
18,DQB1,3,112.0,0.4932994572619569,0.6085155138064254
18,DQB1,3,113.0,0.39208149867663655,0.5108685133818677
18,DQB1,3,114.0,0.31297814143284874,0.42934516816776636
18,DQB1,3,115.0,0.19901930594319364,0.30184973942933063
18,DQB1,3,116.0,0.1355657062095318,0.22143882358100114
18,DQB1,30,107.0,7.447077875521957e-05,0.0002491002396590728
18,DQB1,30,108.0,1.3552398066576409e-05,4.971294405988397e-05
18,DQB1,30,109.0,2.006158142198849e-16,1.5392885111996676e-15
18,DQB1,30,110.0,3.936747374947281e-20,3.668153239666597e-19
18,DQB1,30,111.0,1.3657060304606777e-45,3.7934765711499986e-44
18,DQB1,30,111.1,4.606175250111249e-21,4.4995807317005397e-20
18,DQB1,30,112.2,7.742653306351232e-16,5.781568510183471e-15
18,DQB1,30,112.1,3.089347972041593e-17,2.4782388281335665e-16
18,DQB1,30,112.0,4.661458741921602e-13,2.9944256525233073e-12
18,DQB1,30,113.0,4.666132221133767e-12,2.8489687416345984e-11
18,DQB1,30,114.0,0.18000258695192617,0.27946770912348395
18,DQB1,30,115.0,0.4025485853143371,0.5208286623720537
18,DQB1,30,116.0,0.08170841278589465,0.14555894751678655
18,DQB1,37,107.0,0.14484550878825256,0.23357040428550768
18,DQB1,37,108.0,0.03624039124229893,0.07212868266969912
18,DQB1,37,109.0,4.706749551567854e-06,1.8126906622433014e-05
18,DQB1,37,110.0,1.9040381576092558e-08,9.087973800067477e-08
18,DQB1,37,111.0,2.909042980909137e-13,1.890945810735617e-12
18,DQB1,37,111.1,2.0049833614121573e-10,1.0912060255702814e-09
18,DQB1,37,112.2,0.002141538723588435,0.0056259565147735785
18,DQB1,37,112.1,5.1664815258854185e-05,0.00017687168261387043
18,DQB1,37,112.0,0.12347061379282961,0.20541483959868648
18,DQB1,37,113.0,0.014778699689821286,0.032704987842619125
18,DQB1,37,114.0,0.9246753314448941,0.9533158692245403
18,DQB1,37,115.0,0.14621362266005444,0.23551754898873248
18,DQB1,37,116.0,0.568700092864024,0.6739540000506916
18,DQB1,38,107.0,0.17346283771586266,0.27140709079882813
18,DQB1,38,108.0,4.631857095092835e-06,1.7840942716616394e-05
18,DQB1,38,109.0,1.5168183465736363e-13,1.003289628099276e-12
18,DQB1,38,110.0,4.399987298731125e-20,4.0861215380883047e-19
18,DQB1,38,111.0,1.9124213352905984e-27,2.4373311253978075e-26
18,DQB1,38,111.1,4.286661369053735e-20,3.9835352148711497e-19
18,DQB1,38,112.2,1.693114940292562e-17,1.3752239719111012e-16
18,DQB1,38,112.1,9.614334002484811e-11,5.336826963722393e-10
18,DQB1,38,112.0,1.374439029482354e-13,9.112772813274246e-13
18,DQB1,38,113.0,0.00014401444706187058,0.0004612303132709178
18,DQB1,38,114.0,0.04592816489276989,0.08887058438064795
18,DQB1,38,115.0,0.07660050481056578,0.13791457050680903
18,DQB1,38,116.0,0.01817807886235687,0.0393199749305328
18,DQB1,45,107.0,0.03183800884811632,0.06429450032679912
18,DQB1,45,108.0,0.0022007175901190743,0.005772068584926872
18,DQB1,45,109.0,0.015232699228039713,0.033589193932909114
18,DQB1,45,110.0,0.04944687263831653,0.09475786708649735
18,DQB1,45,111.0,0.011332033886670303,0.025734468868815995
18,DQB1,45,111.1,0.0002585944830278909,0.0007942280120336281
18,DQB1,45,112.2,0.00022195466521026302,0.0006896784488911362
18,DQB1,45,112.1,6.947217785309705e-06,2.6276064010145038e-05
18,DQB1,45,112.0,0.0012029596086224892,0.003306477377291096
18,DQB1,45,113.0,0.0005664521616107129,0.0016518062824444697
18,DQB1,45,114.0,0.5925118582641085,0.6939081243952272
18,DQB1,45,115.0,0.576620317097714,0.6809941884768471
18,DQB1,45,116.0,0.25455177016157865,0.3660101319519809
18,DQB1,46,107.0,0.11790045082148715,0.19801703399364792
18,DQB1,46,108.0,0.000623862885380565,0.0018041125167845692
18,DQB1,46,109.0,7.380163349345648e-05,0.00024721816870598744
18,DQB1,46,110.0,1.7759370701191983e-09,9.078459958444196e-09
18,DQB1,46,111.0,1.6206737547444454e-15,1.1922886402741021e-14
18,DQB1,46,111.1,3.16936494639938e-10,1.701319988568145e-09
18,DQB1,46,112.2,0.0013054262969974292,0.003554106971010298
18,DQB1,46,112.1,1.1314267044513218e-06,4.636885552517479e-06
18,DQB1,46,112.0,0.004653290127696439,0.011461467859395528
18,DQB1,46,113.0,0.0004000960030579837,0.0011929232282957432
18,DQB1,46,114.0,0.8114556112498593,0.8702757566085799
18,DQB1,46,115.0,0.09325323787452457,0.16250923920587065
18,DQB1,46,116.0,0.08627682360013973,0.1522275050981566
18,DQB1,47,107.0,0.11790045082148715,0.19801703399364792
18,DQB1,47,108.0,0.000623862885380565,0.0018041125167845692
18,DQB1,47,109.0,7.380163349345648e-05,0.00024721816870598744
18,DQB1,47,110.0,1.7759370701191983e-09,9.078459958444196e-09
18,DQB1,47,111.0,1.6206737547444454e-15,1.1922886402741021e-14
18,DQB1,47,111.1,3.16936494639938e-10,1.701319988568145e-09
18,DQB1,47,112.2,0.0013054262969974292,0.003554106971010298
18,DQB1,47,112.1,1.1314267044513218e-06,4.636885552517479e-06
18,DQB1,47,112.0,0.004653290127696439,0.011461467859395528
18,DQB1,47,113.0,0.0004000960030579837,0.0011929232282957432
18,DQB1,47,114.0,0.8114556112498593,0.8702757566085799
18,DQB1,47,115.0,0.09325323787452457,0.16250923920587065
18,DQB1,47,116.0,0.08627682360013973,0.1522275050981566
18,DQB1,52,107.0,0.11790045082148715,0.19801703399364792
18,DQB1,52,108.0,0.000623862885380565,0.0018041125167845692
18,DQB1,52,109.0,7.380163349345648e-05,0.00024721816870598744
18,DQB1,52,110.0,1.7759370701191983e-09,9.078459958444196e-09
18,DQB1,52,111.0,1.6206737547444454e-15,1.1922886402741021e-14
18,DQB1,52,111.1,3.16936494639938e-10,1.701319988568145e-09
18,DQB1,52,112.2,0.0013054262969974292,0.003554106971010298
18,DQB1,52,112.1,1.1314267044513218e-06,4.636885552517479e-06
18,DQB1,52,112.0,0.004653290127696439,0.011461467859395528
18,DQB1,52,113.0,0.0004000960030579837,0.0011929232282957432
18,DQB1,52,114.0,0.8114556112498593,0.8702757566085799
18,DQB1,52,115.0,0.09325323787452457,0.16250923920587065
18,DQB1,52,116.0,0.08627682360013973,0.1522275050981566
18,DQB1,53,107.0,7.957822111256516e-06,2.9956076749034797e-05
18,DQB1,53,108.0,1.2134047387174394e-07,5.441960080596888e-07
18,DQB1,53,109.0,2.067191937765997e-05,7.432180589258056e-05
18,DQB1,53,110.0,1.240592756923974e-06,5.065647692789376e-06
18,DQB1,53,111.0,5.906348719467274e-27,7.346021219837422e-26
18,DQB1,53,111.1,5.28505740495595e-15,3.777365297641682e-14
18,DQB1,53,112.2,1.9815261529082634e-05,7.139849795657555e-05
18,DQB1,53,112.1,9.90304117900681e-05,0.0003249690544724732
18,DQB1,53,112.0,0.0002680643034843951,0.0008209598213779539
18,DQB1,53,113.0,3.3658037286883896e-05,0.00011796614905177826
18,DQB1,53,114.0,0.7330696115317581,0.8095496819912312
18,DQB1,53,115.0,0.14088161785955908,0.22797685806579857
18,DQB1,53,116.0,0.5765814473533858,0.6809941884768471
18,DQB1,55,107.0,2.2372791830757896e-05,8.00547110717846e-05
18,DQB1,55,108.0,1.7672320625530384e-08,8.465454825090724e-08
18,DQB1,55,109.0,3.363123747152757e-09,1.6864043843714148e-08
18,DQB1,55,110.0,3.960261315424261e-11,2.2609196772073753e-10
18,DQB1,55,111.0,1.3486919582510766e-25,1.5955226308651804e-24
18,DQB1,55,111.1,1.4527462194171434e-19,1.3192147872542898e-18
18,DQB1,55,112.2,9.589761430076677e-11,5.324247776842092e-10
18,DQB1,55,112.1,8.098269718616323e-14,5.443131347663468e-13
18,DQB1,55,112.0,7.85905738300975e-08,3.5952929177446897e-07
18,DQB1,55,113.0,7.977455650673528e-11,4.44503828855529e-10
18,DQB1,55,114.0,0.5475953149474667,0.6549047209459723
18,DQB1,55,115.0,0.22985408681460573,0.33803499042730767
18,DQB1,55,116.0,0.22989027949195096,0.3380525275332922
18,DQB1,56,107.0,0.09523488541432541,0.1654761074992582
18,DQB1,56,108.0,7.130193701746098e-05,0.00023939165646016665
18,DQB1,56,109.0,0.000214774792138503,0.0006688604637803146
18,DQB1,56,110.0,4.587237588128973e-12,2.802026731095663e-11
18,DQB1,56,111.0,1.3080823332397122e-25,1.548796166768312e-24
18,DQB1,56,111.1,3.093252205220574e-12,1.9053284642371255e-11
18,DQB1,56,112.2,2.436997772868659e-09,1.2306463286590691e-08
18,DQB1,56,112.1,1.684581379537093e-11,9.916001950962056e-11
18,DQB1,56,112.0,5.087416430681944e-11,2.8902002805627846e-10
18,DQB1,56,113.0,3.123353947504873e-07,1.3526603602904675e-06
18,DQB1,56,114.0,0.021423309373679856,0.04539154301853531
18,DQB1,56,115.0,0.1808574318284132,0.28062868564408755
18,DQB1,56,116.0,0.1763081752569043,0.2750095606437128
18,DQB1,57,107.0,0.001225173054366242,0.003358394126625301
18,DQB1,57,108.0,3.373292726200485e-05,0.00011818402332991137
18,DQB1,57,109.0,6.181850658031931e-14,4.183297530550634e-13
18,DQB1,57,110.0,4.2532771760068586e-19,3.7882449527989476e-18
18,DQB1,57,111.0,3.917863623477759e-30,5.611911596405675e-29
18,DQB1,57,111.1,4.8673488150593206e-23,5.195568505270218e-22
18,DQB1,57,112.2,5.7855904960706144e-11,3.2714948492089975e-10
18,DQB1,57,112.1,2.5609465980407395e-14,1.7691041959190428e-13
18,DQB1,57,112.0,4.870087295649525e-09,2.4138166172708728e-08
18,DQB1,57,113.0,2.5335907974697246e-10,1.3679426282462506e-09
18,DQB1,57,114.0,0.06455946068688187,0.11937522895974839
18,DQB1,57,115.0,0.3726912227445818,0.49186060945826854
18,DQB1,57,116.0,0.06468576177577409,0.11960083110386688
18,DQB1,66,107.0,0.14458987875395782,0.23322568446533493
18,DQB1,66,108.0,4.2879428965439444e-05,0.00014865864745857924
18,DQB1,66,109.0,0.0006957058814947289,0.001997770135893955
18,DQB1,66,110.0,0.00010129295805166143,0.0003316903868499398
18,DQB1,66,111.0,1.2698301489872548e-13,8.441295144544242e-13
18,DQB1,66,111.1,2.3881445044904785e-07,1.0446491740478055e-06
18,DQB1,66,112.2,0.09599539281546418,0.16663125506784
18,DQB1,66,112.1,0.000555612537470501,0.001623255588708909
18,DQB1,66,112.0,0.0014696844836195994,0.0039698865341906186
18,DQB1,66,113.0,0.009344877106241153,0.021664997601720772
18,DQB1,66,114.0,0.5124130123471413,0.6245986403566397
18,DQB1,66,115.0,0.2231142408951506,0.3303088620443894
18,DQB1,66,116.0,0.1288075921136575,0.21255579673556227
18,DQB1,67,107.0,0.14458987875395782,0.23322568446533493
18,DQB1,67,108.0,4.2879428965439444e-05,0.00014865864745857924
18,DQB1,67,109.0,0.0006957058814947289,0.001997770135893955
18,DQB1,67,110.0,0.00010129295805166143,0.0003316903868499398
18,DQB1,67,111.0,1.2698301489872548e-13,8.441295144544242e-13
18,DQB1,67,111.1,2.3881445044904785e-07,1.0446491740478055e-06
18,DQB1,67,112.2,0.09599539281546418,0.16663125506784
18,DQB1,67,112.1,0.000555612537470501,0.001623255588708909
18,DQB1,67,112.0,0.0014696844836195994,0.0039698865341906186
18,DQB1,67,113.0,0.009344877106241153,0.021664997601720772
18,DQB1,67,114.0,0.5124130123471413,0.6245986403566397
18,DQB1,67,115.0,0.2231142408951506,0.3303088620443894
18,DQB1,67,116.0,0.1288075921136575,0.21255579673556227
18,DQB1,70,107.0,0.000271620261502492,0.0008309366954495913
18,DQB1,70,108.0,2.0904751316153348e-10,1.1352950714776458e-09
18,DQB1,70,109.0,3.0971292019923764e-08,1.4575341143160067e-07
18,DQB1,70,110.0,2.600497620263093e-17,2.0933216902782367e-16
18,DQB1,70,111.0,4.0742548843055077e-53,1.533901906442587e-51
18,DQB1,70,111.1,1.2276654240452694e-35,2.192484532942385e-34
18,DQB1,70,112.2,4.787069640024088e-18,4.023160186155991e-17
18,DQB1,70,112.1,2.309667015173206e-23,2.498925166707787e-22
18,DQB1,70,112.0,1.0584945659089327e-16,8.232735512625033e-16
18,DQB1,70,113.0,2.8032103714716503e-09,1.4114845644171367e-08
18,DQB1,70,114.0,0.03470665855769363,0.06943325487701742
18,DQB1,70,115.0,0.13173752180105397,0.21641649610102975
18,DQB1,70,116.0,0.2427246833698808,0.35255250918538544
18,DQB1,71,107.0,0.00014854656239885004,0.0004746538855868749
18,DQB1,71,108.0,1.6761172992586697e-12,1.0474793171230718e-11
18,DQB1,71,109.0,1.0625197832902145e-21,1.0702025004506644e-20
18,DQB1,71,110.0,1.1498023301206392e-24,1.3198802190836838e-23
18,DQB1,71,111.0,1.9776715939266218e-63,1.140743904902602e-61
18,DQB1,71,111.1,3.0672049216335357e-34,5.160164801733714e-33
18,DQB1,71,112.2,8.162222339254223e-26,9.717927964599259e-25
18,DQB1,71,112.1,7.717448236170769e-28,9.972546746740148e-27
18,DQB1,71,112.0,9.097764776609767e-25,1.0478037481453002e-23
18,DQB1,71,113.0,8.452752075059596e-14,5.67181292897785e-13
18,DQB1,71,114.0,0.09217335376806128,0.1609293498764296
18,DQB1,71,115.0,0.47160502396399107,0.5882921092342075
18,DQB1,71,116.0,0.43818204543220196,0.5564153047284023
18,DQB1,74,107.0,9.26503932356915e-06,3.4638217331540056e-05
18,DQB1,74,108.0,8.0188834172554e-08,3.6641970150030414e-07
18,DQB1,74,109.0,1.166906777558009e-18,1.0121426781683105e-17
18,DQB1,74,110.0,9.349397870081417e-18,7.749902548660169e-17
18,DQB1,74,111.0,3.9976364500511244e-48,1.2347466906698929e-46
18,DQB1,74,111.1,3.1134727758604943e-28,4.0993077285195354e-27
18,DQB1,74,112.2,3.880556217870071e-21,3.809453707887956e-20
18,DQB1,74,112.1,7.179983496914316e-27,8.847162327467177e-26
18,DQB1,74,112.0,3.440010731885605e-19,3.076683755708923e-18
18,DQB1,74,113.0,5.4428490959713917e-14,3.6957781090363873e-13
18,DQB1,74,114.0,0.05607674010819101,0.10552502393881807
18,DQB1,74,115.0,0.3725053065733767,0.4916618268492645
18,DQB1,74,116.0,0.167281710842564,0.26309882708253496
18,DQB1,75,107.0,0.023168625181888277,0.04869693682138117
18,DQB1,75,108.0,6.847163741265922e-07,2.869464227311501e-06
18,DQB1,75,109.0,2.522063768029819e-11,1.4601973519806893e-10
18,DQB1,75,110.0,2.9873573604336767e-13,1.9386856757904087e-12
18,DQB1,75,111.0,2.842783501939102e-31,4.244370223152378e-30
18,DQB1,75,111.1,7.552989357777434e-17,5.922496017666179e-16
18,DQB1,75,112.2,1.752585034768122e-16,1.3476958064763975e-15
18,DQB1,75,112.1,2.3335536585045803e-12,1.446014344438114e-11
18,DQB1,75,112.0,2.1238184979498966e-15,1.554639604647507e-14
18,DQB1,75,113.0,1.5044598285074103e-07,6.694497815399529e-07
18,DQB1,75,114.0,0.02190573690557592,0.04632562852507553
18,DQB1,75,115.0,0.38990924706915736,0.5087043000537007
18,DQB1,75,116.0,0.07721196454166347,0.13881810351902069
18,DQB1,77,107.0,0.148951952798232,0.23909895165699147
18,DQB1,77,108.0,3.8811547170877824e-06,1.5110252993022027e-05
18,DQB1,77,109.0,1.0927907863754418e-12,6.880260182693742e-12
18,DQB1,77,110.0,2.658158792115676e-20,2.5027476832829584e-19
18,DQB1,77,111.0,4.390048634662816e-30,6.272141280087491e-29
18,DQB1,77,111.1,5.303042453530355e-20,4.913294404900422e-19
18,DQB1,77,112.2,2.0277887164337957e-17,1.6389380226238917e-16
18,DQB1,77,112.1,9.472823755918409e-11,5.260372131550466e-10
18,DQB1,77,112.0,2.29961799622714e-13,1.5011095917265258e-12
18,DQB1,77,113.0,5.793839913756072e-05,0.00019677725222143623
18,DQB1,77,114.0,0.08054684494091657,0.1437286299912852
18,DQB1,77,115.0,0.12188767944773839,0.20364636593524887
18,DQB1,77,116.0,0.02265195057824252,0.047711751955079505
18,DQB1,84,107.0,0.000210142262464329,0.0006556796317903691
18,DQB1,84,108.0,6.586733595416421e-06,2.4980451670065547e-05
18,DQB1,84,109.0,6.923370244335508e-07,2.8987841149261686e-06
18,DQB1,84,110.0,5.605785103557918e-05,0.0001907856987357972
18,DQB1,84,111.0,1.2009370261186454e-21,1.202231604299873e-20
18,DQB1,84,111.1,7.54313284003733e-13,4.777260307420778e-12
18,DQB1,84,112.2,1.4590917481976695e-05,5.331186374398305e-05
18,DQB1,84,112.1,0.007820417001835717,0.018418870375445352
18,DQB1,84,112.0,0.0001014341797390038,0.0003319967396062788
18,DQB1,84,113.0,9.10571069338812e-05,0.0003004323779225403
18,DQB1,84,114.0,0.22494119953609046,0.33248532532766983
18,DQB1,84,115.0,0.06686708392189197,0.12303944583719426
18,DQB1,84,116.0,0.02247262329131066,0.047365795167897705
18,DQB1,85,107.0,0.000210142262464329,0.0006556796317903691
18,DQB1,85,108.0,6.586733595416421e-06,2.4980451670065547e-05
18,DQB1,85,109.0,6.923370244335508e-07,2.8987841149261686e-06
18,DQB1,85,110.0,5.605785103557918e-05,0.0001907856987357972
18,DQB1,85,111.0,1.2009370261186454e-21,1.202231604299873e-20
18,DQB1,85,111.1,7.54313284003733e-13,4.777260307420778e-12
18,DQB1,85,112.2,1.4590917481976695e-05,5.331186374398305e-05
18,DQB1,85,112.1,0.007820417001835717,0.018418870375445352
18,DQB1,85,112.0,0.0001014341797390038,0.0003319967396062788
18,DQB1,85,113.0,9.10571069338812e-05,0.0003004323779225403
18,DQB1,85,114.0,0.22494119953609046,0.33248532532766983
18,DQB1,85,115.0,0.06686708392189197,0.12303944583719426
18,DQB1,85,116.0,0.02247262329131066,0.047365795167897705
18,DQB1,86,107.0,0.012120681433771435,0.02733604668864828
18,DQB1,86,108.0,5.192749601311633e-06,1.992235047299904e-05
18,DQB1,86,109.0,2.612003779741105e-06,1.0322046142352792e-05
18,DQB1,86,110.0,1.5001758417580855e-09,7.715506544467465e-09
18,DQB1,86,111.0,1.6470184098071955e-24,1.876725271870285e-23
18,DQB1,86,111.1,3.588438596390689e-21,3.5289057287484857e-20
18,DQB1,86,112.2,3.119800526322876e-11,1.794336140862001e-10
18,DQB1,86,112.1,1.8491667927666292e-08,8.835154664119068e-08
18,DQB1,86,112.0,9.607458926152881e-06,3.583663217065461e-05
18,DQB1,86,113.0,0.0002676090342495499,0.0008197457607688247
18,DQB1,86,114.0,0.0376887310790455,0.0747230321564338
18,DQB1,86,115.0,0.044423499596342744,0.08626463363449563
18,DQB1,86,116.0,0.06811494244430784,0.12497084599923716
18,DQB1,87,107.0,9.66193293929698e-06,3.603017690922419e-05
18,DQB1,87,108.0,1.9139150930101204e-09,9.764086154781533e-09
18,DQB1,87,109.0,1.5776634636040519e-24,1.7999059826375465e-23
18,DQB1,87,110.0,3.668011331769352e-23,3.931927499157143e-22
18,DQB1,87,111.0,7.85421531445148e-62,4.298987007084837e-60
18,DQB1,87,111.1,1.8941591755831887e-33,3.0950894212168704e-32
18,DQB1,87,112.2,1.3649731453715555e-17,1.119133367570675e-16
18,DQB1,87,112.1,9.66324997705705e-17,7.539012723629499e-16
18,DQB1,87,112.0,5.991116093596324e-12,3.6404033667959344e-11
18,DQB1,87,113.0,2.0979388729135547e-09,1.0679440343389665e-08
18,DQB1,87,114.0,0.02634234867746734,0.054350724591145684
18,DQB1,87,115.0,0.24647446483540647,0.3564750345384636
18,DQB1,87,116.0,0.08131082201580417,0.1449247969650249
18,DQB1,89,107.0,0.000210142262464329,0.0006556796317903691
18,DQB1,89,108.0,6.586733595416421e-06,2.4980451670065547e-05
18,DQB1,89,109.0,6.923370244335508e-07,2.8987841149261686e-06
18,DQB1,89,110.0,5.605785103557918e-05,0.0001907856987357972
18,DQB1,89,111.0,1.2009370261186454e-21,1.202231604299873e-20
18,DQB1,89,111.1,7.54313284003733e-13,4.777260307420778e-12
18,DQB1,89,112.2,1.4590917481976695e-05,5.331186374398305e-05
18,DQB1,89,112.1,0.007820417001835717,0.018418870375445352
18,DQB1,89,112.0,0.0001014341797390038,0.0003319967396062788
18,DQB1,89,113.0,9.10571069338812e-05,0.0003004323779225403
18,DQB1,89,114.0,0.22494119953609046,0.33248532532766983
18,DQB1,89,115.0,0.06686708392189197,0.12303944583719426
18,DQB1,89,116.0,0.02247262329131066,0.047365795167897705
18,DQB1,9,107.0,0.16611765444203555,0.26167804210986717
18,DQB1,9,108.0,0.0002243282584445711,0.0006961997638705304
18,DQB1,9,109.0,1.52506116295387e-10,8.353952811619115e-10
18,DQB1,9,110.0,2.3538653621232983e-24,2.658236278425419e-23
18,DQB1,9,111.0,2.1624358832479503e-40,4.80426345353173e-39
18,DQB1,9,111.1,3.824063395252103e-30,5.48037068887467e-29
18,DQB1,9,112.2,1.8785670778751e-18,1.6128468039938455e-17
18,DQB1,9,112.1,6.897755114110801e-15,4.893594537283599e-14
18,DQB1,9,112.0,0.0004978973841338975,0.0014644659123701843
18,DQB1,9,113.0,0.028412170191078813,0.058040992925902306
18,DQB1,9,114.0,0.4543572630568097,0.5722083603997251
18,DQB1,9,115.0,0.5041553569970867,0.6173421345788869
18,DQB1,9,116.0,0.943681572477677,0.9666508055455578
18,DQB1,90,107.0,0.000210142262464329,0.0006556796317903691
18,DQB1,90,108.0,6.586733595416421e-06,2.4980451670065547e-05
18,DQB1,90,109.0,6.923370244335508e-07,2.8987841149261686e-06
18,DQB1,90,110.0,5.605785103557918e-05,0.0001907856987357972
18,DQB1,90,111.0,1.2009370261186454e-21,1.202231604299873e-20
18,DQB1,90,111.1,7.54313284003733e-13,4.777260307420778e-12
18,DQB1,90,112.2,1.4590917481976695e-05,5.331186374398305e-05
18,DQB1,90,112.1,0.007820417001835717,0.018418870375445352
18,DQB1,90,112.0,0.0001014341797390038,0.0003319967396062788
18,DQB1,90,113.0,9.10571069338812e-05,0.0003004323779225403
18,DQB1,90,114.0,0.22494119953609046,0.33248532532766983
18,DQB1,90,115.0,0.06686708392189197,0.12303944583719426
18,DQB1,90,116.0,0.02247262329131066,0.047365795167897705
18,DRB1,-1,107.0,0.28654908704681015,0.40133006058335663
18,DRB1,-1,108.0,2.3362235904211773e-11,1.3557006713004375e-10
18,DRB1,-1,109.0,3.1393887020932638e-25,3.682668178539719e-24
18,DRB1,-1,110.0,2.5388452214078867e-47,7.556861951754673e-46
18,DRB1,-1,111.0,1.1471456532812492e-92,1.7954762865402025e-90
18,DRB1,-1,111.1,1.238689720457597e-56,5.486469890611869e-55
18,DRB1,-1,112.2,2.310863491202926e-27,2.938414279548769e-26
18,DRB1,-1,112.1,1.6652089056016334e-34,2.8374752360893888e-33
18,DRB1,-1,112.0,1.0083845405543796e-14,7.110501974144523e-14
18,DRB1,-1,113.0,5.034323485693187e-07,2.137726753717607e-06
18,DRB1,-1,114.0,0.011440669935807812,0.025964244412805933
18,DRB1,-1,115.0,0.8713099541491567,0.9160608069208462
18,DRB1,-1,116.0,0.3426099304990466,0.46044571267651463
18,DRB1,-16,107.0,0.18642648163270611,0.28764297424282964
18,DRB1,-16,108.0,8.260671079894406e-07,3.4303517109235083e-06
18,DRB1,-16,109.0,4.6121150008819295e-08,2.1490805138747375e-07
18,DRB1,-16,110.0,3.895282227195921e-10,2.0797731477515977e-09
18,DRB1,-16,111.0,6.689170081704626e-13,4.251888625970588e-12
18,DRB1,-16,111.1,3.893261209312222e-09,1.944885373703398e-08
18,DRB1,-16,112.2,7.648614912099214e-12,4.6123465682052835e-11
18,DRB1,-16,112.1,2.1635618250600264e-07,9.515455614344211e-07
18,DRB1,-16,112.0,2.9349312777744012e-05,0.00010371281760374786
18,DRB1,-16,113.0,0.0015662386563495322,0.004200963605073454
18,DRB1,-16,114.0,0.005120289102382278,0.012499014666815935
18,DRB1,-16,115.0,0.7974648206362289,0.8603713705969616
18,DRB1,-16,116.0,0.22328426507106364,0.33048396243318456
18,DRB1,-17,107.0,0.1496112524609364,0.24004795621032618
18,DRB1,-17,108.0,8.622247068998453e-12,5.1756133421131287e-11
18,DRB1,-17,109.0,4.56005880649387e-08,2.1262466669275184e-07
18,DRB1,-17,110.0,3.247389648617714e-16,2.4678744029047874e-15
18,DRB1,-17,111.0,6.883905083967038e-38,1.3698971117094404e-36
18,DRB1,-17,111.1,2.0258165382852974e-32,3.1814683628313636e-31
18,DRB1,-17,112.2,3.022495152026638e-19,2.706741077964067e-18
